binned_lat,binned_lon,type,subtype,count
41.88,-87.76,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,35
41.95,-87.7,HAZARD,HAZARD_ON_ROAD,35
41.8,-87.74,JAM,JAM_STAND_STILL_TRAFFIC,35
41.79,-87.81,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,35
41.91,-87.8,JAM,JAM_STAND_STILL_TRAFFIC,34
41.84,-87.66,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,34
41.92,-87.74,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,34
41.96,-87.76,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,34
41.8,-87.73,HAZARD,HAZARD_ON_ROAD_POT_HOLE,34
41.89,-87.62,ACCIDENT,ACCIDENT_MINOR,34
41.91,-87.64,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,34
41.93,-87.71,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,34
41.89,-87.63,HAZARD,HAZARD_ON_ROAD_OBJECT,34
41.93,-87.77,HAZARD,HAZARD_ON_ROAD,34
41.8,-87.6,HAZARD,HAZARD_ON_ROAD,34
41.79,-87.6,JAM,JAM_HEAVY_TRAFFIC,34
41.94,-87.78,JAM,JAM_STAND_STILL_TRAFFIC,34
41.83,-87.64,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,34
41.94,-87.84,JAM,JAM_STAND_STILL_TRAFFIC,34
41.91,-87.78,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,34
41.89,-87.67,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,34
41.81,-87.65,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,34
41.77,-87.57,HAZARD,HAZARD_ON_ROAD_POT_HOLE,34
41.8,-87.74,JAM,JAM_HEAVY_TRAFFIC,34
41.89,-87.7,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,34
41.89,-87.64,JAM,JAM_MODERATE_TRAFFIC,34
41.77,-87.63,HAZARD,HAZARD_ON_ROAD_POT_HOLE,34
41.91,-87.72,HAZARD,HAZARD_ON_ROAD_POT_HOLE,34
41.86,-87.72,HAZARD,HAZARD_ON_ROAD_POT_HOLE,34
41.94,-87.77,HAZARD,HAZARD_ON_ROAD_POT_HOLE,34
41.89,-87.71,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,34
41.8,-87.67,JAM,JAM_STAND_STILL_TRAFFIC,34
42.0,-87.82,JAM,JAM_STAND_STILL_TRAFFIC,34
41.84,-87.7,HAZARD,HAZARD_ON_ROAD,34
41.81,-87.6,JAM,JAM_HEAVY_TRAFFIC,34
41.77,-87.75,HAZARD,HAZARD_ON_ROAD,34
41.94,-87.73,ACCIDENT,ACCIDENT_MAJOR,34
41.92,-87.63,JAM,JAM_STAND_STILL_TRAFFIC,34
42.01,-87.68,JAM,JAM_HEAVY_TRAFFIC,34
41.93,-87.79,HAZARD,HAZARD_ON_ROAD_POT_HOLE,33
41.71,-87.63,JAM,JAM_MODERATE_TRAFFIC,33
41.95,-87.67,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,33
41.86,-87.64,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,33
41.95,-87.73,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,33
41.97,-87.74,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,33
41.78,-87.71,JAM,JAM_HEAVY_TRAFFIC,33
41.74,-87.59,HAZARD,HAZARD_ON_ROAD,33
41.76,-87.68,JAM,JAM_STAND_STILL_TRAFFIC,33
41.69,-87.67,HAZARD,HAZARD_ON_ROAD,33
42.0,-87.7,JAM,JAM_STAND_STILL_TRAFFIC,33
41.98,-87.9,JAM,JAM_HEAVY_TRAFFIC,33
41.95,-87.72,HAZARD,HAZARD_ON_ROAD,33
41.94,-87.78,HAZARD,HAZARD_ON_ROAD_POT_HOLE,33
41.88,-87.64,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,33
42.0,-87.78,JAM,JAM_STAND_STILL_TRAFFIC,33
41.88,-87.63,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,33
41.96,-87.78,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,33
41.9,-87.68,HAZARD,HAZARD_ON_ROAD_POT_HOLE,33
41.96,-87.7,HAZARD,HAZARD_ON_ROAD_POT_HOLE,33
41.79,-87.58,HAZARD,HAZARD_ON_ROAD,33
41.99,-87.77,HAZARD,HAZARD_ON_ROAD_OBJECT,33
41.95,-87.81,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,33
41.99,-87.75,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,33
41.99,-87.74,HAZARD,HAZARD_ON_ROAD,33
41.92,-87.8,JAM,JAM_HEAVY_TRAFFIC,33
41.92,-87.7,HAZARD,HAZARD_ON_ROAD_OBJECT,33
41.97,-87.73,HAZARD,HAZARD_ON_ROAD_POT_HOLE,33
41.91,-87.71,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,33
41.78,-87.61,HAZARD,HAZARD_ON_ROAD_POT_HOLE,33
42.02,-87.67,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,33
41.91,-87.66,HAZARD,HAZARD_ON_ROAD_OBJECT,33
41.82,-87.74,HAZARD,HAZARD_ON_ROAD_OBJECT,33
41.82,-87.74,JAM,JAM_MODERATE_TRAFFIC,33
41.72,-87.63,JAM,JAM_MODERATE_TRAFFIC,33
41.75,-87.68,JAM,JAM_HEAVY_TRAFFIC,33
41.84,-87.74,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,33
41.91,-87.78,JAM,JAM_STAND_STILL_TRAFFIC,33
41.93,-87.65,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,33
41.96,-87.64,JAM,JAM_STAND_STILL_TRAFFIC,33
41.82,-87.73,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,33
41.97,-87.75,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,33
41.77,-87.75,HAZARD,HAZARD_ON_ROAD_POT_HOLE,33
41.81,-87.7,JAM,JAM_HEAVY_TRAFFIC,33
41.9,-87.63,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,33
41.87,-87.62,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,32
41.72,-87.63,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,32
41.73,-87.63,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,32
41.83,-87.73,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,32
41.88,-87.65,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,32
41.73,-87.63,HAZARD,HAZARD_ON_ROAD_POT_HOLE,32
41.85,-87.69,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,32
41.87,-87.62,JAM,JAM_MODERATE_TRAFFIC,32
41.82,-87.75,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,32
41.97,-87.68,HAZARD,HAZARD_ON_ROAD,32
41.79,-87.75,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,32
42.0,-87.77,JAM,JAM_HEAVY_TRAFFIC,32
41.92,-87.77,HAZARD,HAZARD_ON_ROAD,32
41.77,-87.6,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,32
41.94,-87.71,HAZARD,HAZARD_ON_ROAD_OBJECT,32
41.89,-87.73,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,32
41.87,-87.75,ACCIDENT,ACCIDENT_MAJOR,32
41.94,-87.65,JAM,JAM_MODERATE_TRAFFIC,32
41.83,-87.73,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,32
41.76,-87.59,HAZARD,HAZARD_ON_ROAD,32
41.88,-87.75,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,32
41.77,-87.75,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,32
41.92,-87.75,JAM,JAM_STAND_STILL_TRAFFIC,32
41.71,-87.65,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,32
41.82,-87.72,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,32
41.91,-87.65,HAZARD,HAZARD_ON_ROAD_POT_HOLE,32
41.91,-87.68,JAM,JAM_MODERATE_TRAFFIC,32
41.82,-87.72,JAM,JAM_MODERATE_TRAFFIC,32
41.95,-87.85,JAM,JAM_HEAVY_TRAFFIC,32
42.0,-87.71,JAM,JAM_STAND_STILL_TRAFFIC,32
41.89,-87.65,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,32
41.65,-87.59,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,32
41.89,-87.64,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,31
41.79,-87.68,HAZARD,HAZARD_ON_ROAD_POT_HOLE,31
42.01,-87.67,JAM,JAM_HEAVY_TRAFFIC,31
42.01,-87.67,JAM,JAM_STAND_STILL_TRAFFIC,31
41.89,-87.75,HAZARD,HAZARD_ON_ROAD,31
41.77,-87.76,HAZARD,HAZARD_ON_ROAD_POT_HOLE,31
41.92,-87.64,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,31
41.86,-87.62,ROAD_CLOSED,ROAD_CLOSED_EVENT,31
41.95,-87.76,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,31
41.98,-87.67,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,31
41.85,-87.62,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,31
41.95,-87.65,HAZARD,HAZARD_WEATHER_FLOOD,31
41.76,-87.62,JAM,JAM_HEAVY_TRAFFIC,31
41.86,-87.63,HAZARD,HAZARD_ON_ROAD_POT_HOLE,31
41.92,-87.73,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,31
41.92,-87.79,JAM,JAM_STAND_STILL_TRAFFIC,31
41.77,-87.67,JAM,JAM_HEAVY_TRAFFIC,31
41.72,-87.59,HAZARD,HAZARD_ON_ROAD_OBJECT,31
41.69,-87.67,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,31
41.99,-87.67,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,31
41.69,-87.7,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,31
41.81,-87.76,HAZARD,HAZARD_ON_ROAD_OBJECT,31
41.8,-87.67,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,31
41.72,-87.67,HAZARD,HAZARD_ON_ROAD,31
41.97,-87.77,JAM,JAM_MODERATE_TRAFFIC,31
41.98,-87.88,JAM,JAM_HEAVY_TRAFFIC,31
41.77,-87.63,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,31
41.78,-87.59,HAZARD,HAZARD_ON_ROAD,31
41.79,-87.63,JAM,JAM_HEAVY_TRAFFIC,31
41.88,-87.74,HAZARD,HAZARD_ON_ROAD_POT_HOLE,31
41.86,-87.68,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,31
41.85,-87.64,HAZARD,HAZARD_ON_ROAD_OBJECT,31
41.72,-87.59,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,31
41.88,-87.64,HAZARD,HAZARD_ON_ROAD_POT_HOLE,31
41.88,-87.73,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,31
41.74,-87.64,HAZARD,HAZARD_ON_ROAD_POT_HOLE,31
41.79,-87.61,HAZARD,HAZARD_ON_ROAD_POT_HOLE,31
41.83,-87.63,JAM,JAM_HEAVY_TRAFFIC,31
41.66,-87.6,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,30
41.98,-87.66,JAM,JAM_MODERATE_TRAFFIC,30
41.86,-87.62,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,30
41.88,-87.72,HAZARD,HAZARD_ON_ROAD,30
41.83,-87.67,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,30
41.98,-87.89,HAZARD,HAZARD_ON_ROAD,30
41.96,-87.76,JAM,JAM_MODERATE_TRAFFIC,30
41.78,-87.75,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,30
41.92,-87.65,HAZARD,HAZARD_ON_ROAD_POT_HOLE,30
41.97,-87.88,JAM,JAM_STAND_STILL_TRAFFIC,30
41.79,-87.63,HAZARD,HAZARD_ON_ROAD,30
41.83,-87.61,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,30
41.71,-87.68,JAM,JAM_HEAVY_TRAFFIC,30
41.98,-87.69,JAM,JAM_HEAVY_TRAFFIC,30
41.95,-87.73,JAM,JAM_MODERATE_TRAFFIC,30
41.79,-87.75,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,30
41.88,-87.71,HAZARD,HAZARD_ON_ROAD,30
41.81,-87.63,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,30
41.81,-87.63,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,30
41.96,-87.77,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,30
41.7,-87.6,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,30
41.78,-87.59,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,30
41.79,-87.6,JAM,JAM_STAND_STILL_TRAFFIC,30
41.74,-87.63,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,30
41.99,-87.81,HAZARD,HAZARD_ON_ROAD_POT_HOLE,30
41.77,-87.62,HAZARD,HAZARD_ON_ROAD_POT_HOLE,30
41.8,-87.75,HAZARD,HAZARD_ON_ROAD_OBJECT,30
41.77,-87.59,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,30
41.9,-87.7,HAZARD,HAZARD_ON_ROAD,30
41.76,-87.62,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,30
41.67,-87.6,JAM,JAM_STAND_STILL_TRAFFIC,30
41.87,-87.68,HAZARD,HAZARD_WEATHER_FLOOD,30
41.82,-87.73,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,30
41.91,-87.66,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,30
41.92,-87.78,HAZARD,HAZARD_ON_ROAD,30
41.97,-87.81,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,30
41.87,-87.73,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,30
41.87,-87.67,HAZARD,HAZARD_WEATHER_FLOOD,30
41.79,-87.69,JAM,JAM_STAND_STILL_TRAFFIC,30
41.87,-87.64,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,30
41.79,-87.7,JAM,JAM_HEAVY_TRAFFIC,30
41.92,-87.63,HAZARD,HAZARD_ON_ROAD_POT_HOLE,29
41.73,-87.73,JAM,JAM_STAND_STILL_TRAFFIC,29
41.79,-87.64,ACCIDENT,ACCIDENT_MINOR,29
41.73,-87.71,JAM,JAM_HEAVY_TRAFFIC,29
41.84,-87.71,HAZARD,HAZARD_ON_ROAD,29
41.88,-87.77,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,29
41.99,-87.81,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,29
41.81,-87.77,JAM,JAM_HEAVY_TRAFFIC,29
41.76,-87.8,JAM,JAM_STAND_STILL_TRAFFIC,29
41.77,-87.59,HAZARD,HAZARD_ON_ROAD,29
41.73,-87.72,JAM,JAM_HEAVY_TRAFFIC,29
41.79,-87.76,HAZARD,HAZARD_ON_ROAD,29
41.9,-87.75,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,29
41.85,-87.69,JAM,JAM_STAND_STILL_TRAFFIC,29
41.84,-87.73,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,29
42.0,-87.68,HAZARD,HAZARD_ON_ROAD,29
41.75,-87.63,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,29
41.98,-87.91,JAM,JAM_STAND_STILL_TRAFFIC,29
41.8,-87.59,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,29
42.01,-87.7,HAZARD,HAZARD_ON_ROAD_POT_HOLE,29
41.98,-87.79,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,29
41.9,-87.69,HAZARD,HAZARD_ON_ROAD_POT_HOLE,29
41.76,-87.62,HAZARD,HAZARD_ON_ROAD,29
41.91,-87.65,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,29
41.97,-87.79,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,29
41.79,-87.65,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,29
41.98,-87.71,HAZARD,HAZARD_ON_ROAD,29
41.86,-87.64,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,29
41.82,-87.74,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,29
41.98,-87.81,ACCIDENT,ACCIDENT_MAJOR,29
41.96,-87.65,HAZARD,HAZARD_WEATHER_FLOOD,29
41.92,-87.67,JAM,JAM_MODERATE_TRAFFIC,29
41.79,-87.81,HAZARD,HAZARD_ON_ROAD,29
41.8,-87.6,JAM,JAM_HEAVY_TRAFFIC,29
41.94,-87.64,HAZARD,HAZARD_ON_ROAD,29
41.94,-87.74,HAZARD,HAZARD_ON_ROAD,29
41.77,-87.73,HAZARD,HAZARD_ON_ROAD_POT_HOLE,29
41.86,-87.63,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,29
41.95,-87.65,JAM,JAM_MODERATE_TRAFFIC,29
41.97,-87.84,JAM,JAM_HEAVY_TRAFFIC,29
41.97,-87.77,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,29
41.98,-87.67,HAZARD,HAZARD_ON_ROAD_OBJECT,28
41.98,-87.75,JAM,JAM_MODERATE_TRAFFIC,28
41.97,-87.74,HAZARD,HAZARD_ON_ROAD,28
41.98,-87.78,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,28
41.9,-87.73,HAZARD,HAZARD_ON_ROAD,28
41.96,-87.78,HAZARD,HAZARD_ON_ROAD,28
41.88,-87.71,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,28
41.89,-87.7,HAZARD,HAZARD_ON_ROAD,28
41.85,-87.64,ACCIDENT,ACCIDENT_MAJOR,28
41.99,-87.68,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,28
41.98,-87.72,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,28
41.8,-87.64,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,28
41.81,-87.63,HAZARD,HAZARD_ON_ROAD_OBJECT,28
41.92,-87.76,HAZARD,HAZARD_ON_ROAD,28
41.99,-87.69,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,28
41.67,-87.61,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,28
41.77,-87.69,JAM,JAM_STAND_STILL_TRAFFIC,28
42.01,-87.71,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,28
41.87,-87.67,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,28
41.93,-87.71,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,28
41.83,-87.65,HAZARD,HAZARD_ON_ROAD,28
41.97,-87.9,JAM,JAM_HEAVY_TRAFFIC,28
41.82,-87.74,HAZARD,HAZARD_ON_ROAD_POT_HOLE,28
41.89,-87.72,JAM,JAM_HEAVY_TRAFFIC,28
41.89,-87.71,HAZARD,HAZARD_ON_ROAD_OBJECT,28
41.84,-87.68,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,28
41.89,-87.71,HAZARD,HAZARD_ON_ROAD_POT_HOLE,28
41.95,-87.65,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,28
41.79,-87.59,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,28
41.76,-87.59,JAM,JAM_HEAVY_TRAFFIC,28
41.73,-87.57,JAM,JAM_STAND_STILL_TRAFFIC,28
41.71,-87.65,ACCIDENT,ACCIDENT_MAJOR,28
41.91,-87.7,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,28
41.98,-87.85,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,28
41.85,-87.66,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,28
41.85,-87.71,HAZARD,HAZARD_ON_ROAD,28
41.94,-87.67,JAM,JAM_MODERATE_TRAFFIC,28
41.91,-87.68,ACCIDENT,ACCIDENT_MAJOR,28
41.84,-87.61,HAZARD,HAZARD_ON_ROAD_POT_HOLE,28
41.87,-87.77,JAM,JAM_MODERATE_TRAFFIC,28
41.75,-87.6,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,28
41.89,-87.63,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,28
41.68,-87.61,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,28
41.83,-87.67,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,28
41.94,-87.69,JAM,JAM_MODERATE_TRAFFIC,27
41.93,-87.68,JAM,JAM_MODERATE_TRAFFIC,27
41.88,-87.69,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,27
41.72,-87.68,JAM,JAM_HEAVY_TRAFFIC,27
41.87,-87.63,HAZARD,HAZARD_ON_ROAD_OBJECT,27
41.9,-87.74,HAZARD,HAZARD_ON_ROAD,27
42.0,-87.81,JAM,JAM_STAND_STILL_TRAFFIC,27
41.72,-87.59,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,27
41.78,-87.6,JAM,JAM_STAND_STILL_TRAFFIC,27
41.81,-87.6,JAM,JAM_STAND_STILL_TRAFFIC,27
41.79,-87.76,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,27
41.79,-87.6,HAZARD,HAZARD_ON_ROAD,27
41.86,-87.69,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,27
41.77,-87.8,JAM,JAM_HEAVY_TRAFFIC,27
41.96,-87.81,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,27
41.78,-87.79,JAM,JAM_STAND_STILL_TRAFFIC,27
41.97,-87.78,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,27
41.69,-87.6,HAZARD,HAZARD_ON_ROAD_POT_HOLE,27
41.96,-87.74,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,27
41.88,-87.72,JAM,JAM_STAND_STILL_TRAFFIC,27
41.99,-87.69,HAZARD,HAZARD_ON_ROAD_POT_HOLE,27
41.82,-87.71,JAM,JAM_MODERATE_TRAFFIC,27
41.89,-87.63,ROAD_CLOSED,ROAD_CLOSED_EVENT,27
41.81,-87.73,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,27
41.77,-87.57,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,27
41.98,-87.84,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,27
41.89,-87.63,HAZARD,HAZARD_WEATHER,27
41.91,-87.68,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,27
41.96,-87.76,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,27
41.91,-87.79,JAM,JAM_HEAVY_TRAFFIC,27
42.0,-87.67,HAZARD,HAZARD_ON_ROAD_POT_HOLE,27
41.86,-87.66,HAZARD,HAZARD_ON_ROAD,27
41.8,-87.69,HAZARD,HAZARD_ON_ROAD,27
41.99,-87.73,HAZARD,HAZARD_ON_ROAD,27
41.65,-87.57,JAM,JAM_HEAVY_TRAFFIC,27
41.97,-87.77,ACCIDENT,ACCIDENT_MINOR,27
41.98,-87.75,ACCIDENT,ACCIDENT_MAJOR,27
41.98,-87.85,HAZARD,HAZARD_ON_ROAD_OBJECT,27
41.77,-87.81,JAM,JAM_HEAVY_TRAFFIC,27
41.95,-87.84,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,27
41.92,-87.75,HAZARD,HAZARD_ON_ROAD,27
41.77,-87.69,HAZARD,HAZARD_ON_ROAD,27
41.84,-87.62,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,27
41.97,-87.84,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,27
41.96,-87.69,JAM,JAM_MODERATE_TRAFFIC,27
41.69,-87.66,JAM,JAM_STAND_STILL_TRAFFIC,27
42.01,-87.7,HAZARD,HAZARD_ON_ROAD,27
41.92,-87.65,JAM,JAM_MODERATE_TRAFFIC,26
41.86,-87.64,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,26
42.01,-87.69,HAZARD,HAZARD_ON_ROAD,26
41.84,-87.62,HAZARD,HAZARD_ON_ROAD_POT_HOLE,26
41.85,-87.63,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,26
41.68,-87.69,ROAD_CLOSED,ROAD_CLOSED_EVENT,26
41.69,-87.61,HAZARD,HAZARD_ON_ROAD_POT_HOLE,26
41.81,-87.74,JAM,JAM_MODERATE_TRAFFIC,26
41.91,-87.74,JAM,JAM_STAND_STILL_TRAFFIC,26
41.71,-87.63,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,26
41.78,-87.62,HAZARD,HAZARD_ON_ROAD_POT_HOLE,26
41.95,-87.9,HAZARD,HAZARD_ON_ROAD_POT_HOLE,26
41.99,-87.7,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,26
41.93,-87.71,ACCIDENT,ACCIDENT_MAJOR,26
41.78,-87.63,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,26
41.9,-87.71,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,26
41.66,-87.65,HAZARD,HAZARD_ON_ROAD_POT_HOLE,26
41.94,-87.84,HAZARD,HAZARD_ON_ROAD,26
41.97,-87.69,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,26
41.85,-87.66,JAM,JAM_HEAVY_TRAFFIC,26
41.95,-87.7,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,26
41.89,-87.62,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,26
41.71,-87.66,HAZARD,HAZARD_ON_ROAD_POT_HOLE,26
41.75,-87.58,HAZARD,HAZARD_ON_ROAD,26
41.7,-87.6,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,26
41.89,-87.64,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,26
41.8,-87.7,JAM,JAM_STAND_STILL_TRAFFIC,26
41.91,-87.64,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,26
41.93,-87.74,HAZARD,HAZARD_ON_ROAD_POT_HOLE,26
41.88,-87.66,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,26
41.89,-87.75,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,26
41.8,-87.6,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,26
41.8,-87.75,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,26
41.94,-87.73,JAM,JAM_MODERATE_TRAFFIC,26
41.88,-87.72,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,26
41.79,-87.69,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,26
41.95,-87.66,HAZARD,HAZARD_ON_ROAD_POT_HOLE,26
41.94,-87.72,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,26
41.99,-87.72,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,26
41.81,-87.69,HAZARD,HAZARD_ON_ROAD,26
